Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
18.0,0.0,1.0,1.0,13.0988220913,14.0,,,,,,,2.9968562787,2.0
16.0,0.0,2.0,2.0,5.66593056,22.0,,,,,,,1.2848657108,4.0
15.0,1.0,1.0,2.0,0.0048586887,18.0,,,,,,,1.2010533026,4.0
17.0,1.0,1.0,2.0,2.5387211535,12.0,,,,,,,1.9780217184,4.0
18.0,1.0,0.0,2.0,18.6723075567,4.0,,,,,,,3.8366986402,0.0
15.0,1.0,0.0,2.0,17.3470927823,25.0,,,,,,,1.1799034067,4.0
18.0,1.0,2.0,1.0,4.6721806407,21.0,,,,,,,1.5400594595,4.0
17.0,1.0,0.0,0.0,15.5674380909,5.0,,,,,,,3.1588582622,1.0
17.0,0.0,0.0,2.0,12.1714318635,13.0,,,,,,,1.7524968355,4.0
18.0,1.0,0.0,3.0,19.418094229,3.0,,,,,,,3.0451134821,1.0
15.0,0.0,0.0,2.0,7.4721131907,21.0,,,,,,,1.1656039459,4.0
16.0,1.0,0.0,3.0,13.6292122503,18.0,,,,,,,1.7857607911,4.0
17.0,1.0,0.0,4.0,1.2707144485,22.0,,,,,,,0.8411087174,4.0
15.0,0.0,3.0,1.0,7.9249469363,6.0,,,,,,,2.3971825576,3.0
15.0,0.0,1.0,2.0,19.2763532238,3.0,,,,,,,3.5769090155,0.0
16.0,0.0,0.0,2.0,10.779617489,1.0,,,,,,,3.2251582752,1.0
17.0,0.0,0.0,4.0,5.7575900667,26.0,,,,,,,0.0,4.0
17.0,1.0,1.0,4.0,2.4054192626,6.0,,,,,,,2.8066977642,2.0
15.0,0.0,0.0,2.0,14.0705668036,2.0,,,,,,,3.42183767,1.0
15.0,1.0,2.0,1.0,12.8971208686,14.0,,,,,,,2.1053092788,3.0
16.0,0.0,1.0,2.0,7.4787742721,0.0,,,,,,,3.1609020912,1.0
16.0,1.0,2.0,1.0,19.0188270373,1.0,,,,,,,2.9935415604,2.0
17.0,1.0,0.0,2.0,0.4440562598,9.0,,,,,,,2.4902204256,3.0
18.0,1.0,1.0,3.0,6.0744770326,15.0,,,,,,,2.1308327796,3.0
17.0,1.0,0.0,1.0,18.421389726,24.0,,,,,,,0.8384648733000001,4.0
15.0,1.0,3.0,2.0,6.4187087664,27.0,,,,,,,0.6767710334,4.0
17.0,1.0,1.0,2.0,5.0450566771,14.0,,,,,,,1.7359565116,4.0
18.0,0.0,0.0,2.0,10.6844081986,23.0,,,,,,,1.2545726181,4.0
16.0,1.0,0.0,1.0,16.4760349984,14.0,,,,,,,1.922688235,4.0
18.0,0.0,0.0,2.0,2.0629352176,13.0,,,,,,,2.1919984196,3.0
18.0,0.0,1.0,3.0,18.8604141929,21.0,,,,,,,1.7575234862,4.0
18.0,1.0,0.0,3.0,15.9014576236,13.0,,,,,,,1.9241023199,4.0
16.0,0.0,1.0,1.0,3.625005111,5.0,,,,,,,2.8079741296,2.0
18.0,1.0,0.0,3.0,14.240159224,13.0,,,,,,,2.1387726771,3.0
18.0,0.0,1.0,2.0,7.6991744528,16.0,,,,,,,1.3638410472,4.0
18.0,1.0,2.0,1.0,8.0458935615,17.0,,,,,,,1.7227260522,4.0
15.0,0.0,2.0,0.0,15.6658018488,19.0,,,,,,,1.192108472,4.0
18.0,1.0,2.0,1.0,19.2556961596,18.0,,,,,,,1.5347823897,4.0
16.0,1.0,0.0,3.0,2.5331174569,29.0,,,,,,,0.115243211,4.0
18.0,1.0,0.0,2.0,8.4126047376,16.0,,,,,,,1.5623595644,4.0
18.0,1.0,1.0,2.0,9.6188321617,15.0,,,,,,,2.0960326249,3.0
16.0,0.0,0.0,1.0,7.5262363391,7.0,,,,,,,3.0092383227,1.0
18.0,1.0,0.0,2.0,7.2637824743,6.0,,,,,,,2.0711080649,3.0
16.0,0.0,0.0,0.0,1.0453733512,19.0,,,,,,,1.7473564519,4.0
18.0,0.0,0.0,1.0,13.7107724113,27.0,,,,,,,1.079867369,4.0
16.0,0.0,0.0,2.0,8.7242883424,11.0,,,,,,,2.271400211,3.0
18.0,1.0,2.0,1.0,3.8958760529,8.0,,,,,,,2.1172330312,3.0
18.0,0.0,0.0,3.0,16.320670046,26.0,,,,,,,0.7435923584,4.0
15.0,0.0,1.0,1.0,16.051214963,13.0,,,,,,,1.8927458446,4.0
15.0,0.0,0.0,2.0,9.7278325618,19.0,,,,,,,1.586464189,4.0
18.0,1.0,1.0,2.0,5.969013223,0.0,,,,,,,3.5123228948,0.0
18.0,1.0,0.0,2.0,12.7618545159,9.0,,,,,,,2.6292115212,2.0
17.0,0.0,2.0,1.0,5.7630427155,16.0,,,,,,,1.8366428,4.0
16.0,1.0,2.0,0.0,4.7201586065,16.0,,,,,,,1.8343591404,4.0
17.0,1.0,0.0,3.0,14.6102930805,16.0,,,,,,,1.7660559773000002,4.0
15.0,0.0,3.0,1.0,0.8065047944,3.0,,,,,,,3.201710217,1.0
15.0,0.0,3.0,3.0,1.8953694207,16.0,,,,,,,1.2638907719,4.0
15.0,1.0,2.0,4.0,0.1357634805,17.0,,,,,,,1.4277243763,4.0
15.0,0.0,2.0,1.0,3.0588637295,19.0,,,,,,,1.0707079519,4.0
18.0,1.0,0.0,1.0,1.3798001742,22.0,,,,,,,0.8327175058,4.0
15.0,1.0,1.0,2.0,19.9160473556,1.0,,,,,,,3.1302227945,1.0
18.0,1.0,0.0,4.0,5.7761993991,7.0,,,,,,,2.5370989506,2.0
18.0,1.0,0.0,3.0,2.9853602534,12.0,,,,,,,1.6710761818000002,4.0
15.0,1.0,3.0,2.0,4.8199251599,22.0,,,,,,,0.8165506597000001,4.0
15.0,1.0,0.0,2.0,18.7225114308,24.0,,,,,,,1.1314027355,4.0
16.0,0.0,2.0,1.0,10.4032044605,29.0,,,,,,,0.3331542283,4.0
17.0,0.0,2.0,4.0,7.2963619262,21.0,,,,,,,1.4890630203000002,4.0
15.0,1.0,2.0,4.0,17.4678291582,19.0,,,,,,,1.6833300316000002,4.0
16.0,1.0,3.0,1.0,7.899805411,21.0,,,,,,,1.9219421337,4.0
16.0,1.0,0.0,1.0,6.7001713992,14.0,,,,,,,1.9400069222,4.0
17.0,0.0,0.0,1.0,4.145650451,19.0,,,,,,,1.0658486732,4.0
18.0,1.0,0.0,1.0,7.5559364782,22.0,,,,,,,0.9689861311,4.0
15.0,0.0,0.0,3.0,6.3336871203000005,8.0,,,,,,,2.6861449901,2.0
17.0,1.0,0.0,1.0,13.546079186,2.0,,,,,,,3.5206123916000003,0.0
15.0,1.0,0.0,0.0,5.7916540934,2.0,,,,,,,2.8159732957,2.0
16.0,0.0,2.0,1.0,11.5439949285,1.0,,,,,,,3.4875106682,1.0
16.0,0.0,1.0,4.0,1.3178433006,0.0,,,,,,,3.5921289779,0.0
18.0,1.0,0.0,2.0,3.8257831339,13.0,,,,,,,1.5784416655,4.0
16.0,1.0,1.0,2.0,8.1481054322,16.0,,,,,,,1.8860081741,4.0
16.0,1.0,0.0,1.0,18.7389850782,12.0,,,,,,,2.3660108722,3.0
17.0,0.0,0.0,4.0,7.5450397143,18.0,,,,,,,2.4349343788,3.0
15.0,0.0,2.0,3.0,13.281482424,29.0,,,,,,,0.3931864714,4.0
15.0,0.0,1.0,1.0,5.1017444484,22.0,,,,,,,0.7132676651000001,4.0
17.0,0.0,2.0,0.0,2.5406715195,14.0,,,,,,,2.5744499702,2.0
18.0,0.0,0.0,0.0,1.1707320016,26.0,,,,,,,0.7005398669,4.0
15.0,0.0,2.0,1.0,6.1082699709,24.0,,,,,,,1.5862892375,4.0
16.0,1.0,1.0,2.0,3.1532205359,13.0,,,,,,,2.0585752927,3.0
15.0,1.0,1.0,3.0,3.4802089603,1.0,,,,,,,3.1296400506,1.0
16.0,0.0,1.0,2.0,15.2151861677,6.0,,,,,,,3.5391987115,0.0
18.0,1.0,2.0,3.0,0.3167614189,16.0,,,,,,,2.0599666563,3.0
17.0,1.0,1.0,2.0,11.1562025147,17.0,,,,,,,1.7560354947,4.0
15.0,0.0,1.0,2.0,7.5892276119,5.0,,,,,,,2.6226010521000003,2.0
17.0,1.0,3.0,2.0,10.1309999982,26.0,,,,,,,0.2628611667,4.0
15.0,0.0,2.0,1.0,11.2566047443,20.0,,,,,,,1.7044150886,4.0
16.0,0.0,0.0,1.0,6.2673538891,7.0,,,,,,,2.1044499315,3.0
17.0,1.0,2.0,2.0,5.9021772037,27.0,,,,,,,0.8375123196,4.0
15.0,0.0,0.0,0.0,14.6680369867,26.0,,,,,,,0.5568280330000001,4.0
16.0,0.0,0.0,1.0,17.4255397624,1.0,,,,,,,3.350130974,1.0
17.0,0.0,1.0,2.0,3.8516326492,0.0,,,,,,,3.2796462242,1.0
17.0,0.0,3.0,4.0,1.9523752107,15.0,,,,,,,1.5563289567,4.0
15.0,0.0,3.0,2.0,17.9559161278,6.0,,,,,,,2.8463787534,2.0
15.0,0.0,0.0,3.0,6.9979092729,21.0,,,,,,,1.1378998007,4.0
15.0,0.0,1.0,2.0,11.0263478133,23.0,,,,,,,1.3917877793,4.0
16.0,0.0,0.0,2.0,7.1908628904,10.0,,,,,,,2.1827952212,3.0
15.0,1.0,3.0,2.0,2.5160467269,14.0,,,,,,,2.2538711785,3.0
17.0,1.0,3.0,3.0,11.786632899,12.0,,,,,,,2.2540200372,3.0
17.0,1.0,1.0,2.0,10.5028170354,29.0,,,,,,,0.3925490106,4.0
15.0,0.0,2.0,2.0,4.0598711838,23.0,,,,,,,1.4848576975,4.0
15.0,0.0,2.0,2.0,9.037380893,1.0,,,,,,,2.6720933643,2.0
18.0,1.0,1.0,2.0,15.9389500803,13.0,,,,,,,1.8315112814,4.0
17.0,1.0,0.0,1.0,11.8085220622,23.0,,,,,,,0.7581829737,4.0
16.0,1.0,0.0,0.0,1.9383465413,5.0,,,,,,,2.9381754672,2.0
18.0,0.0,1.0,0.0,10.9604299446,8.0,,,,,,,3.054924125,1.0
15.0,1.0,1.0,3.0,14.0547659858,27.0,,,,,,,0.9175822004,4.0
15.0,1.0,0.0,1.0,15.8540681156,6.0,,,,,,,3.4608846527,1.0
17.0,0.0,3.0,1.0,12.5823515727,17.0,,,,,,,1.8419077494,4.0
15.0,1.0,0.0,2.0,3.0531632908,23.0,,,,,,,1.1859855145,4.0
16.0,0.0,1.0,1.0,14.2034653318,8.0,,,,,,,2.4222306856,3.0
17.0,0.0,1.0,2.0,13.5468369216,22.0,,,,,,,0.9126606734,4.0
15.0,0.0,1.0,1.0,0.4885376588,3.0,,,,,,,3.0733044726,1.0
17.0,1.0,1.0,4.0,8.2349533518,8.0,,,,,,,2.1672829561,3.0
15.0,1.0,0.0,3.0,6.6590049392,3.0,,,,,,,2.5538644982000003,2.0
15.0,0.0,0.0,3.0,13.3882412851,11.0,,,,,,,2.4486025189,3.0
15.0,1.0,1.0,2.0,4.3227162462,3.0,,,,,,,3.4632393047,1.0
16.0,1.0,1.0,2.0,11.8174384595,24.0,,,,,,,1.4428688593,4.0
16.0,1.0,0.0,1.0,18.2641192363,29.0,,,,,,,0.913127809,4.0
17.0,1.0,2.0,0.0,15.9560474442,23.0,,,,,,,0.923753225,4.0
15.0,0.0,0.0,0.0,18.4291547243,19.0,,,,,,,1.8435970826,4.0
15.0,1.0,1.0,2.0,19.5701193387,13.0,,,,,,,2.0966454405,3.0
16.0,0.0,2.0,2.0,0.2134025401,23.0,,,,,,,0.8753671239,4.0
15.0,0.0,0.0,2.0,12.4548255275,23.0,,,,,,,1.449000321,4.0
16.0,1.0,0.0,0.0,8.2567879552,6.0,,,,,,,3.0811935548,1.0
15.0,0.0,2.0,2.0,17.1970898067,25.0,,,,,,,1.1187524054,4.0
17.0,1.0,1.0,2.0,5.0362940402,12.0,,,,,,,2.0622007001,3.0
15.0,1.0,1.0,2.0,19.6205897823,21.0,,,,,,,1.5629116353,4.0
15.0,0.0,2.0,2.0,12.2741593909,7.0,,,,,,,2.4928381077,3.0
18.0,0.0,2.0,1.0,15.8707480446,22.0,,,,,,,1.1001720411,4.0
16.0,0.0,3.0,3.0,1.7119910565,4.0,,,,,,,2.6935985159,2.0
15.0,0.0,1.0,2.0,3.6691576952,11.0,,,,,,,1.6848422067,4.0
15.0,1.0,0.0,1.0,15.1680734607,12.0,,,,,,,2.4235853670000003,3.0
18.0,1.0,0.0,1.0,0.4397304408,28.0,,,,,,,0.405052613,4.0
18.0,1.0,0.0,2.0,16.3375597179,19.0,,,,,,,0.6513407024,4.0
16.0,0.0,1.0,3.0,0.2789803738,13.0,,,,,,,1.7948597503,4.0
18.0,0.0,0.0,2.0,13.1423767812,27.0,,,,,,,0.9636319308,4.0
17.0,0.0,3.0,1.0,7.3018784046,17.0,,,,,,,1.9307827969,4.0
18.0,1.0,1.0,3.0,12.2298970544,26.0,,,,,,,0.9943347507,4.0
17.0,0.0,1.0,2.0,13.9206281398,23.0,,,,,,,1.3543270341,4.0
16.0,1.0,0.0,2.0,6.8495043837,24.0,,,,,,,0.7035731438,4.0
16.0,0.0,0.0,2.0,2.1592489622,19.0,,,,,,,1.5239451552,4.0
16.0,1.0,0.0,1.0,1.392917355,3.0,,,,,,,3.3586942692,1.0
16.0,1.0,0.0,2.0,11.7787204513,20.0,,,,,,,1.7656951732,4.0
16.0,0.0,0.0,1.0,10.4131070747,17.0,,,,,,,1.7874025962000002,4.0
17.0,0.0,1.0,4.0,14.8440201824,6.0,,,,,,,3.1540232457,1.0
17.0,1.0,2.0,2.0,10.1947102001,14.0,,,,,,,2.0051447129,3.0
16.0,1.0,2.0,2.0,8.4489158006,20.0,,,,,,,1.7207596503,4.0
18.0,0.0,1.0,2.0,7.9617435647,5.0,,,,,,,3.1270562241,1.0
15.0,0.0,0.0,3.0,0.528938052,15.0,,,,,,,1.4419187565,4.0
16.0,1.0,2.0,3.0,6.7111440339,19.0,,,,,,,1.6209212385,4.0
18.0,0.0,2.0,2.0,19.5204031505,23.0,,,,,,,2.1962173499,3.0
15.0,1.0,0.0,2.0,17.4711115245,7.0,,,,,,,3.1030753434,1.0
16.0,1.0,2.0,2.0,6.5875613407,27.0,,,,,,,0.4736233955,4.0
16.0,0.0,0.0,2.0,11.7559081013,20.0,,,,,,,1.0438658671,4.0
17.0,0.0,2.0,1.0,16.9459349107,15.0,,,,,,,2.3855306706,3.0
15.0,0.0,3.0,2.0,8.825486735,27.0,,,,,,,0.2701103141,4.0
15.0,0.0,0.0,1.0,0.359157275,21.0,,,,,,,0.4389817406,4.0
18.0,0.0,2.0,3.0,1.4902092364,15.0,,,,,,,1.5580598554,4.0
17.0,1.0,1.0,1.0,10.207854427,2.0,,,,,,,3.6809613444,0.0
17.0,1.0,3.0,4.0,19.3887875135,16.0,,,,,,,2.1105837595,3.0
17.0,0.0,0.0,2.0,13.8641908444,8.0,,,,,,,3.291540841,1.0
17.0,0.0,2.0,2.0,1.4183238288,24.0,,,,,,,0.4277633542,4.0
15.0,0.0,0.0,2.0,3.7872175158,2.0,,,,,,,2.8464874687,2.0
15.0,1.0,0.0,1.0,15.4264628643,19.0,,,,,,,1.772355433,4.0
16.0,0.0,0.0,1.0,16.8287951991,28.0,,,,,,,0.7975176692,4.0
16.0,0.0,3.0,0.0,12.3538917238,6.0,,,,,,,3.5209314528,0.0
17.0,1.0,2.0,2.0,12.8884633926,17.0,,,,,,,1.5913657381,4.0
17.0,1.0,2.0,2.0,0.5667490077,11.0,,,,,,,1.8640736524,4.0
17.0,0.0,3.0,2.0,16.5706051916,18.0,,,,,,,2.4118406224,3.0
16.0,0.0,0.0,1.0,15.7655041634,15.0,,,,,,,2.1376920882,3.0
18.0,0.0,0.0,1.0,5.1807028821,21.0,,,,,,,1.0733333899,4.0
18.0,1.0,0.0,2.0,14.1735343993,26.0,,,,,,,0.3124795813,4.0
16.0,0.0,0.0,3.0,4.2970921285,23.0,,,,,,,0.5022261210000001,4.0
16.0,0.0,0.0,2.0,0.806603221,16.0,,,,,,,1.4903088969,4.0
16.0,0.0,0.0,2.0,4.0227308518,19.0,,,,,,,0.8765441059,4.0
16.0,1.0,0.0,2.0,3.5725775351,14.0,,,,,,,2.051919032,3.0
16.0,1.0,0.0,0.0,6.7549599347,0.0,,,,,,,3.2943324371,1.0
16.0,0.0,0.0,4.0,8.3689899435,1.0,,,,,,,2.6078393525,2.0
17.0,0.0,0.0,2.0,10.17077783,7.0,,,,,,,2.2070019814,3.0
17.0,1.0,3.0,1.0,9.5350775102,21.0,,,,,,,1.6293558958,4.0
17.0,1.0,2.0,2.0,5.4134921193,24.0,,,,,,,0.4937411352,4.0
17.0,1.0,3.0,1.0,0.5834133715,1.0,,,,,,,3.2043131813,1.0
16.0,1.0,0.0,4.0,12.1020324447,18.0,,,,,,,2.068111785,3.0
18.0,1.0,0.0,1.0,7.9148965969,8.0,,,,,,,2.2813450061,3.0
15.0,1.0,2.0,2.0,5.9734431478,8.0,,,,,,,2.4821724082,3.0
16.0,1.0,0.0,1.0,17.3388208566,12.0,,,,,,,2.6221790018,2.0
15.0,1.0,0.0,2.0,14.934866156,5.0,,,,,,,3.3505919789,1.0
18.0,1.0,0.0,2.0,17.1553109674,29.0,,,,,,,0.841175754,4.0
17.0,0.0,0.0,2.0,9.8996558942,14.0,,,,,,,2.3719829148,3.0
18.0,0.0,0.0,2.0,2.6186250425,18.0,,,,,,,1.922591349,4.0
16.0,0.0,0.0,3.0,13.9244287224,20.0,,,,,,,1.0075173084,4.0
17.0,1.0,1.0,0.0,4.1214755987,14.0,,,,,,,1.5538733401,4.0
16.0,0.0,0.0,1.0,8.8245933818,17.0,,,,,,,1.2476927958,4.0
17.0,1.0,0.0,1.0,1.300015779,6.0,,,,,,,2.4607435271,3.0
15.0,1.0,2.0,4.0,16.5061680485,25.0,,,,,,,0.963340431,4.0
15.0,0.0,0.0,1.0,2.518812821,10.0,,,,,,,2.0836979859,3.0
15.0,1.0,0.0,2.0,18.061950141,7.0,,,,,,,2.9421988417,2.0
18.0,0.0,2.0,2.0,17.2846120452,5.0,,,,,,,3.1794507681,1.0
16.0,0.0,0.0,1.0,9.2916552888,7.0,,,,,,,2.6273372962,2.0
18.0,0.0,0.0,1.0,14.8873640861,1.0,,,,,,,3.1094935789,1.0
15.0,1.0,0.0,1.0,12.3889014764,18.0,,,,,,,1.4229175121,4.0
16.0,0.0,0.0,2.0,16.0615128468,15.0,,,,,,,2.0582044841,3.0
15.0,1.0,1.0,1.0,8.6361020157,6.0,,,,,,,2.9170109834,2.0
18.0,0.0,2.0,0.0,15.7161696849,9.0,,,,,,,3.1844421071,1.0
18.0,0.0,0.0,3.0,9.2491363413,11.0,,,,,,,2.6053753688,2.0
18.0,0.0,1.0,4.0,18.8193157569,16.0,,,,,,,2.3460257414,3.0
15.0,1.0,1.0,1.0,9.7274420165,6.0,,,,,,,2.2394639859,3.0
16.0,1.0,0.0,1.0,9.2523854387,21.0,,,,,,,1.7511633576,4.0
16.0,1.0,1.0,0.0,15.7014372313,7.0,,,,,,,2.9527215672,2.0
15.0,0.0,0.0,2.0,16.4315538352,6.0,,,,,,,3.0721366065,1.0
16.0,0.0,0.0,3.0,11.0897822864,3.0,,,,,,,2.8093115388000003,2.0
15.0,1.0,0.0,1.0,3.5959562699000003,2.0,,,,,,,2.6440598613,2.0
16.0,1.0,0.0,1.0,9.3551646192,18.0,,,,,,,1.3974290949,4.0
17.0,1.0,0.0,2.0,19.3614500582,14.0,,,,,,,2.4400605261,3.0
17.0,1.0,2.0,2.0,15.0597238608,3.0,,,,,,,2.6268192377,2.0
18.0,1.0,0.0,0.0,16.2232520776,24.0,,,,,,,1.4684288846,4.0
17.0,1.0,0.0,2.0,0.6565099764,8.0,,,,,,,2.3806669166,3.0
17.0,0.0,0.0,1.0,9.3571892527,12.0,,,,,,,2.3034533493,3.0
17.0,1.0,2.0,1.0,12.9324226732,17.0,,,,,,,1.5961281034,4.0
15.0,0.0,1.0,2.0,16.6006536726,20.0,,,,,,,1.6853891464,4.0
17.0,0.0,1.0,3.0,0.9854730717,15.0,,,,,,,1.8970003504,4.0
17.0,1.0,2.0,2.0,17.0487777128,0.0,,,,,,,3.4967765446,1.0
18.0,1.0,2.0,3.0,10.9680187348,3.0,,,,,,,3.3612308583,1.0
17.0,0.0,0.0,2.0,3.9462794115,17.0,,,,,,,0.8217016698,4.0
17.0,1.0,1.0,2.0,6.345104329,7.0,,,,,,,2.6404761357,2.0
16.0,1.0,2.0,2.0,5.638591035,19.0,,,,,,,0.8972169272,4.0
18.0,0.0,3.0,3.0,10.6171806858,15.0,,,,,,,1.6746762184,4.0
18.0,0.0,2.0,3.0,1.0337135982,20.0,,,,,,,0.9063537435,4.0
18.0,0.0,0.0,0.0,3.17072317,10.0,,,,,,,2.4190289369,3.0
18.0,1.0,0.0,3.0,16.2538608675,19.0,,,,,,,2.1314470687,3.0
18.0,0.0,0.0,3.0,2.6520798149,20.0,,,,,,,1.0308026589,4.0
18.0,1.0,2.0,2.0,4.6679253892,20.0,,,,,,,1.5095198602000002,4.0
15.0,0.0,0.0,1.0,9.0674121121,20.0,,,,,,,1.7892398367,4.0
17.0,0.0,0.0,3.0,10.3424177623,26.0,,,,,,,0.5964170171000001,4.0
18.0,0.0,2.0,3.0,15.2722095923,18.0,,,,,,,1.4145556778,4.0
17.0,1.0,0.0,1.0,8.9466485333,22.0,,,,,,,1.2421763242,4.0
17.0,1.0,2.0,4.0,15.7972924207,18.0,,,,,,,1.9347838119,4.0
15.0,0.0,0.0,0.0,12.3669261409,17.0,,,,,,,2.315769875,3.0
18.0,0.0,0.0,1.0,2.2619947885,18.0,,,,,,,1.8186125605,4.0
16.0,0.0,0.0,2.0,3.1266287679,10.0,,,,,,,2.3631214598,3.0
15.0,1.0,2.0,2.0,8.740674509,2.0,,,,,,,2.7913394031000003,2.0
16.0,0.0,0.0,2.0,7.9377878618,7.0,,,,,,,2.9545340838,2.0
17.0,1.0,0.0,0.0,14.8708853927,19.0,,,,,,,1.8128870432,4.0
17.0,0.0,3.0,4.0,11.6147427959,18.0,,,,,,,1.1414565556,4.0
15.0,0.0,0.0,0.0,7.76266162,9.0,,,,,,,2.2953622804,3.0
15.0,0.0,1.0,1.0,3.415205669,15.0,,,,,,,1.6771008019,4.0
16.0,0.0,1.0,0.0,4.5367420465,4.0,,,,,,,2.752163931,2.0
18.0,0.0,0.0,2.0,11.5100203694,19.0,,,,,,,1.2014445825,4.0
16.0,0.0,1.0,3.0,8.468776098,8.0,,,,,,,2.9011856069,2.0
15.0,1.0,0.0,2.0,10.2985501772,7.0,,,,,,,2.6768273943,2.0
16.0,0.0,1.0,3.0,3.4135487060000003,10.0,,,,,,,2.2976399126,3.0
15.0,1.0,0.0,0.0,13.2581250469,15.0,,,,,,,1.4514410214,4.0
16.0,0.0,1.0,2.0,17.0507748171,6.0,,,,,,,2.9817868743,2.0
15.0,0.0,0.0,2.0,5.1587901357,14.0,,,,,,,1.4152214905,4.0
15.0,1.0,1.0,2.0,9.8302845166,23.0,,,,,,,0.9285393441,4.0
15.0,0.0,0.0,0.0,19.5105465804,28.0,,,,,,,0.9840317826,4.0
18.0,1.0,0.0,2.0,6.664834811,20.0,,,,,,,1.3829357049,4.0
16.0,1.0,0.0,2.0,11.9009268985,19.0,,,,,,,1.8638998218,4.0
16.0,0.0,0.0,2.0,1.803914004,22.0,,,,,,,1.2284288473,4.0
16.0,1.0,2.0,2.0,12.1203000496,16.0,,,,,,,2.137393265,3.0
15.0,1.0,0.0,1.0,1.7926354661,5.0,,,,,,,2.434532444,3.0
16.0,0.0,3.0,2.0,19.1847087065,14.0,,,,,,,2.2564883117,3.0
16.0,1.0,3.0,1.0,14.3132530414,7.0,,,,,,,2.6891551121,2.0
15.0,0.0,1.0,3.0,15.7631957627,6.0,,,,,,,3.1312358848,1.0
17.0,0.0,0.0,2.0,14.0820872154,1.0,,,,,,,3.7702839726,0.0
15.0,0.0,0.0,1.0,11.7945807215,29.0,,,,,,,0.7995911977,4.0
16.0,0.0,2.0,4.0,8.9982556217,12.0,,,,,,,2.9646682309,2.0
15.0,1.0,0.0,2.0,17.1674675952,29.0,,,,,,,0.7027603189,4.0
17.0,0.0,0.0,0.0,19.1367133509,22.0,,,,,,,1.1936177713,4.0
15.0,0.0,1.0,2.0,9.9807234581,28.0,,,,,,,0.2999519062,4.0
16.0,1.0,2.0,1.0,18.6307009831,5.0,,,,,,,3.2995788734,1.0
17.0,0.0,2.0,3.0,11.6666581998,28.0,,,,,,,0.2123670952,4.0
18.0,0.0,0.0,3.0,10.7676837379,4.0,,,,,,,3.5261250378,0.0
16.0,1.0,1.0,4.0,9.0896546591,19.0,,,,,,,1.611737954,4.0
17.0,1.0,0.0,2.0,4.1857552306,0.0,,,,,,,3.3430508641,1.0
17.0,1.0,0.0,2.0,0.0743932164,28.0,,,,,,,0.0264686611,4.0
18.0,1.0,2.0,2.0,4.8301245371,17.0,,,,,,,1.6364031104,4.0
15.0,1.0,0.0,1.0,10.1944634321,14.0,,,,,,,1.7097013784,4.0
15.0,1.0,0.0,2.0,7.5991990452,22.0,,,,,,,1.4851118281,4.0
16.0,1.0,0.0,2.0,8.9697045601,9.0,,,,,,,2.9994091469,2.0
18.0,0.0,2.0,0.0,19.6129643913,2.0,,,,,,,3.5154158296,0.0
15.0,1.0,2.0,2.0,7.0054474134,4.0,,,,,,,2.9181391276,2.0
18.0,1.0,1.0,3.0,9.0436587872,23.0,,,,,,,1.3622335994,4.0
15.0,1.0,2.0,3.0,2.6703110271,28.0,,,,,,,0.2050679601,4.0
17.0,0.0,0.0,0.0,0.9591546487,12.0,,,,,,,2.2332394663,3.0
15.0,0.0,0.0,0.0,15.5081902918,7.0,,,,,,,3.1593029385,1.0
18.0,1.0,0.0,1.0,11.4136635014,21.0,,,,,,,1.9946117032,4.0
17.0,1.0,0.0,3.0,15.2140961209,20.0,,,,,,,0.9990885439,4.0
17.0,1.0,0.0,1.0,2.9972559777,28.0,,,,,,,0.5219557257,4.0
17.0,0.0,3.0,2.0,11.4365754237,1.0,,,,,,,3.4636875491,1.0
18.0,0.0,0.0,1.0,5.0728494868,8.0,,,,,,,1.9879647265,4.0
16.0,1.0,0.0,2.0,4.5612363380000005,16.0,,,,,,,1.6819048044,4.0
16.0,0.0,0.0,1.0,0.2305202811,26.0,,,,,,,0.112635059,4.0
16.0,1.0,0.0,2.0,2.6068144714,17.0,,,,,,,1.9079839135,4.0
18.0,0.0,3.0,1.0,6.18536223,12.0,,,,,,,1.1979333311,4.0
17.0,0.0,0.0,2.0,2.3375752118,0.0,,,,,,,3.2152726849,1.0
16.0,1.0,0.0,1.0,19.7171688082,11.0,,,,,,,2.1902692587,3.0
18.0,1.0,2.0,2.0,6.1726529705,19.0,,,,,,,1.1509661314,4.0
16.0,1.0,0.0,3.0,2.606478934,19.0,,,,,,,0.6901513451,4.0
15.0,1.0,0.0,1.0,3.9816462566,20.0,,,,,,,1.5199552921,4.0
16.0,0.0,0.0,3.0,11.7540645668,4.0,,,,,,,3.1689886101,1.0
16.0,0.0,1.0,2.0,1.2808704773,7.0,,,,,,,1.8081645588,4.0
17.0,0.0,3.0,1.0,17.2486826028,26.0,,,,,,,1.1158787303,4.0
18.0,1.0,2.0,2.0,19.2299935847,14.0,,,,,,,2.0033079798,3.0
17.0,0.0,0.0,1.0,4.9349484133,26.0,,,,,,,0.8897149151,4.0
17.0,1.0,2.0,2.0,9.0019053718,2.0,,,,,,,3.9846736027,0.0
17.0,0.0,0.0,2.0,0.4426890206,5.0,,,,,,,2.3254340649,3.0
17.0,1.0,0.0,1.0,12.8142044945,27.0,,,,,,,0.6133163316,4.0
